Repository,Stars
https://github.com/renanmoraescardoso/projeto_final,0
https://github.com/kundupro/genmeta,0
https://github.com/SBC-Utrecht/pytom-match-pick,28
https://github.com/allpix-squared/allpix-squared,10
https://github.com/LiqinWeng/iree,0
https://github.com/kutzer/ScorBotToolbox,3
https://github.com/irukoa/SsTC,6
https://github.com/sara-nl/2D-VQ-AE-2,15
https://github.com/dohvakiin793/linear-discriminant-analysis,0
https://github.com/linhduongvh/GeneTableMiner,0
https://github.com/amini-isu/multi-trait-gs,0
https://github.com/FHOOEAIST/geofiles,15
https://github.com/kdeldycke/meta-package-manager,461
https://github.com/mica-mni/brainspace,183
https://github.com/gederajeg/stringr-rladies-jakarta,0
https://github.com/LlmKira/LLMBot,19
https://github.com/open-mmlab/mmaction2,4235
https://github.com/MilesCranmer/pysr_paper,49
https://github.com/Mat-O-Lab/KnowledgeUI,3
https://github.com/alexdaniel654/renal_segmentor,2
https://github.com/azavea/raster-vision,2072
https://github.com/ml4code/ml4code.github.io,290
https://github.com/khulnasoft/sqldev,0
https://github.com/pranavraj575/jacorl,0
https://github.com/gauthamk02/Balanced_HTRU_2,0
https://github.com/SpidLab/GWAS-Verification,1
https://github.com/talha1503/transformers_event_summarization,4
https://github.com/converged-computing/kubescaler,0
https://github.com/brentp/nim-lapper,26
https://github.com/Wwupup/wwfacedet,2
https://github.com/skiehl/polarizationtools,4
https://github.com/lisasiyu/Cross-Align,15
https://github.com/pyet-org/pyet,128
https://github.com/mason0510/gpt_index_office,3
https://github.com/isaacme/esqabe,1
https://github.com/CapricornGuang/A3R-Cross-Modal-Large-Model-Image-Retrieval,8
https://github.com/neu-vi/ezflow,132
https://github.com/valerius21/OSM-Map-Graph-Converter,2
https://github.com/ABohynDOE/enumeration_fatld,0
https://github.com/lboel/pavloviar,1
https://github.com/ovidner/openmdao-bridge-matlab,1
https://github.com/xqp-munich/ldpcstorage.jl,4
https://github.com/paser-group/iac-compiler-quality,1
https://github.com/USEPA/EPA_MOVES_Model,81
https://github.com/uzairlatif90/Radio-Interferometer-for-Vertex-Reconstruction,0
https://github.com/JianWu09/QUADRIS-project-Pre-crash-near-crash-database,1
https://github.com/wachira90/python-serial,0
https://github.com/YeongChaYeongCha/velodyne_obstacle_detect,0
https://github.com/Jeyjei/Analisis-DCL,0
https://github.com/cita-cph/deep-sight,3
https://github.com/Geresdi-lab/Geresdi_lab_code,0
https://github.com/Maruonee/Tlabb,0
https://github.com/stephanschoeman/psdata-in-python,8
https://github.com/fbagci/vision-deployment-framework,1
https://github.com/franciszh0716/Genai,0
https://github.com/DiffEqML/torchdyn,1385
https://github.com/ktnr/binpacking2d,54
https://github.com/titobabatunde/cmu-nbd-S2023,0
https://github.com/henryweng03/alpaca-eval-hazy,0
https://github.com/pswpswpsw/nif,58
https://github.com/SFB-ELAINE/readCzi,3
https://github.com/PKU-Alignment/safety-gymnasium,386
https://github.com/Computer-Vision-in-the-Wild/UniCL-OpenCLIP,6
https://github.com/machadodj/machadodj.github.io,1
https://github.com/rikhuijzer/SIRUS.jl,31
https://github.com/u-anurag/vfo,34
https://github.com/orviz/silver-octo-dollop,0
https://github.com/AlreadyTakenJonas/PolaRam,0
https://github.com/BAMresearch/FenicsXConcrete,0
https://github.com/Interlin-q/Interlin-q,43
https://github.com/SoftwareSystemsLaboratory/prime-commits,1
https://github.com/ifct2017/jonesfactors,0
https://github.com/carpentries-incubator/deep-learning-intro,30
https://github.com/Fernandez-Lab-WSU/geocovid_bsas,0
https://github.com/ChenGiuseppe/PyMM,24
https://github.com/seanpm2001/SeansLifeArchive_Images_ThePlayForge_Tree-World_2022_V5,2
https://github.com/nzilbb/labbcat-java,0
https://github.com/mid2SUPAERO/SOMP,6
https://github.com/earthcube2022/ec22_mckay_etal,0
https://github.com/humboldtdigital/ediarum.prohd.edit,4
https://github.com/pachterlab/gget,937
https://github.com/Socially-Embedded-Lab/twitter-job-postings,0
https://github.com/HumanOrganAtlas/hoa-tools,1
https://github.com/emma-model/emma,17
https://github.com/sdam-au/edh_etl,8
https://github.com/kolosovpetro/ReleaseFlowProposal,0
https://github.com/jatkinson1000/archeryutils,12
https://github.com/mmore500/conduit-quality-of-service-writeup,0
https://github.com/QuackingBob/Scene-NeRF,0
https://github.com/RENCI/EDSReanalysis,0
https://github.com/limcheekin/open-text-embeddings,126
https://github.com/Zhaoyi-Li21/creme,7
https://github.com/synth-is/kromosynth-evaluate,0
https://github.com/camdavidsonpilon/lifelines,2358
https://github.com/afpastorio/errc-2021,3
https://github.com/tntech-ngin/ndn-traffic-plotting-scripts,2
https://github.com/JonathanFoo0523/OpenPrompt,0
https://github.com/DeepLabCutAIResidency/DLC_AI2024,3
https://github.com/metno/gpuocean,7
https://github.com/tno-mpc/shamir,4
https://github.com/1261385937/cpp_proxy,0
https://github.com/bytedance/byteir,369
https://github.com/xfgx/opencd1,0
https://github.com/saran-nns/sorn,34
https://github.com/martenlienen/finite-element-networks,67
https://github.com/graal-research/deepparse,298
https://github.com/eEcoLiDAR/Laserfarm,9
https://github.com/OpenCLIM/OpenCLIM-SHETRAN_Ofline_Build_and_Run,0
https://github.com/wearepal/nifr,8
https://github.com/reifjulian/wyoung,7
https://github.com/caltechlibrary/oh-demo,0
https://github.com/ducongju/HAE,2
https://github.com/pysiral/pysiral,19
https://github.com/SEP-software/zfp-par,0
https://github.com/bad-ants-fleet/drtransformer,4
https://github.com/ScorpionBytes/MS-JARVIS,0
https://github.com/kevinconka/JKU_C0_CV,1
https://github.com/strug-hub/roper,0
https://github.com/caltechlibrary/refoliate,0
https://github.com/joshuapowell/workspace-portfolio,0
https://github.com/e-kneip/Lie-algebras,0
https://github.com/rishit-dagli/cppe-dataset,66
https://github.com/gipplab/TEIMMA-Reuse-Annotator,1
https://github.com/fea2/compas_fea2,0
https://github.com/ZiZijourney/Liu-web,0
https://github.com/GiorgiaAuroraAdorni/virtual-CAT-data-infrastructure,0
https://github.com/maiyuren/Quantum-Random-Forest,11
https://github.com/jarekrzdbk/BankingApplication,3
https://github.com/DeepRank/DeepRank-GNN-esm,25
https://github.com/JeBread/uniqon,0
https://github.com/ekehoe32/orthrus,1
https://github.com/pypsa/atlite,274
https://github.com/RefatIsmail96/QUBO-for-Self-dual-Stabilizer-codes,0
https://github.com/gastrovirus-uv/gastro_website,0
https://github.com/ciclope-microFE/ciclope,17
https://github.com/r-devel/r-bug-tracking-lesson,5
https://github.com/florian-huber/pickydict,6
https://github.com/block-foundation/solidity-housing-cooperative,0
https://github.com/datafold-dev/datafold,26
https://github.com/LooseLab/readfish,169
https://github.com/NVIDIA/cutlass,5516
https://github.com/caltechlibrary/handprint,170
https://github.com/ICEI-PUC-Minas-PMV-SI/pmv-si-2024-1-pe2-t1-g20varejoonline,1
https://github.com/glenn3549/goLangExample,0
https://github.com/lukassnoek/ni-edu,52
https://github.com/complexdatacollective/interviewer,46
https://github.com/Zerbinati/HypnoS,0
https://github.com/collectionbuilder/collectionbuilder-csv,23
https://github.com/erdogant/thompson,2
https://github.com/warint/spiR,5
https://github.com/SolidityProj/uniswap-v2-core,0
https://github.com/nikola-sur/goodGLM,1
https://github.com/sitiny/mr-to-pct,20
https://github.com/kamermanpr/hiv-pain-sadhs2016,0
https://github.com/argilla-io/argilla,3891
https://github.com/CRSU-Apps/MetaBayesDTA,2
https://github.com/ragdata-vault/docker-image-builds,1
https://github.com/aim-uofa/Poseur,179
https://github.com/nasirus/langchain,0
https://github.com/CrowdStrike/psfalcon,362
https://github.com/afuetterer/python-re3data,1
https://github.com/OnroerendErfgoed/brdr,4
https://github.com/caltechlibrary/eprinttools,2
https://github.com/37HAN/hybrid2.github.io,0
https://github.com/zld5/uniad,0
https://github.com/keng404/ica_nextflow_demos_v2,1
https://github.com/dieghernan/leaflet-providersESP,6
https://github.com/zzheng33/benchmark,0
https://github.com/hikmatkhan/Higher,0
https://github.com/block-foundation/solidity-private-city,0
https://github.com/apache/opendal,3308
https://github.com/ci-for-research/self-hosted-runners,17
https://github.com/ESMValGroup/ESMValCore,42
https://github.com/Foggalong/shiny-decision-trees,3
https://github.com/unalmis/automate,1
https://github.com/SpiNNakerManchester/PyNN8Examples,17
https://github.com/hugp-ri/hicup-plus,4
https://github.com/ssyoung26/gromacs,0
https://github.com/ObedMokuaNyandiri/SQL-database,1
https://github.com/McMahonCosmologyGroup/solat-optics,2
https://github.com/MaximilianMoeller/cliqpart,0
https://github.com/tapparelj/gr-lora_sdr,669
https://github.com/boostcampaitech2/semantic-segmentation-level2-cv-12,0
https://github.com/Improbable-AI/dw-offline-rl,19
https://github.com/abhisrkckl/GWecc.jl,4
https://github.com/hepml-anomalydetection/cathode,9
https://github.com/Wasserwecken/bvhio,44
https://github.com/erdogant/flameplot,8
https://github.com/PhilipdeRijk/KD,1
https://github.com/GAD-DIMNT-CPTEC/GSIBerror,1
https://github.com/romsoc/benchmarks-ps-reflector,0
https://github.com/nanograv/PINT,120
https://github.com/biopragmatics/biolexica,2
https://github.com/bci4cpl/tinnitus-like-hallucinations-in-an-entropy-maximization-recurrent-neural-network,1
https://github.com/osparcomm/HARSAT,0
https://github.com/inlabru-org/SPDEaniso,0
https://github.com/puzzlef/vector-max-cuda,0
https://github.com/esa/torchquad,186
https://github.com/PainterQubits/paramdb,2
https://github.com/WU-HAOTIAN34/Longnao-Bridge-3D-Reconstruction-and-Style-Migration,1
https://github.com/n6ai-archive/n6py,0
https://github.com/Guodonglin-cqust/amset,0
https://github.com/BooleanCube/DiscordDB,4
https://github.com/cps-tuwien/racing_dreamer,76
https://github.com/fardinayar/aaic_od,1
https://github.com/vessl-ai/examples,14
https://github.com/sblauth/nonlinear_shape_cg_benchmark,6
https://github.com/AlbinSou/online_ema,9
https://github.com/QuickWrite/MultiCodeBlock,0
https://github.com/boidolr/pre-commit-images,7
https://github.com/aadilcoderjh/yOlOv5,0
https://github.com/fastmachinelearning/hls4ml,1249
https://github.com/DeepLabCut/DeepLabCut-live,190
https://github.com/maxbbraun/thermal-face,68
https://github.com/yelosan/hugo-semantic-web,11
https://github.com/timlrx/rehype-citation,38
https://github.com/2lambda123/lightning,0
https://github.com/NOAA-OWP/inundation-mapping,94
https://github.com/snowex-hackweek/website,14
https://github.com/aalto-ics-kepaco/msms_rt_score_integration,7
https://github.com/A-Gabrijel/STOK,0
https://github.com/ABS-Lab/Fear_Physio,0
https://github.com/twitter-research/multilingual-alignment-tpp,1
https://github.com/elzatkadeer/graduate_project,0
https://github.com/thiery-lab/manifold-mcmc-for-diffusions,10
https://github.com/riatelab/osrm,234
https://github.com/ehsanghaffarii/laravel-neumorphism-ui,11
https://github.com/aldma/qpdo,8
https://github.com/dolores2333/blackjack_linear,1
https://github.com/kanaverse/kana,142
https://github.com/DongBumKim/kinect_jetson,0
https://github.com/nobu-g/cohesion-tools,0
https://github.com/tmtenbrink/analyzefrc,0
https://github.com/lammps/lammps,2216
https://github.com/leap-stc/cmip6-leap-feedstock,13
https://github.com/marekleibl1/Bayesian_PEFT,0
https://github.com/SZU-AdvTech-2022/302-Cloud-Object-Storage-Synchronization-Design-Analysis-and-Implementation,0
https://github.com/supan14/rpn-deep-rl,0
https://github.com/microsoft/msticpy,1765
https://github.com/fheyen/test-citation-ccf,0
https://github.com/automl/smac3,1074
https://github.com/ssm123ssm/contagion,0
https://github.com/0xdcota/mod-optimistic-ethereum,0
https://github.com/rysc3/hpc-backups,0
https://github.com/4estlaine/interstate.jl,19
https://github.com/ronaldosvieira/gym-locm,34
https://github.com/HIT-SCIR/ltp,4949
https://github.com/cool-chaoz/machine-learning-regression-for-gas-turbine-blade-efficiency-and-power,0
https://github.com/whiffe/mmaction2_yf,7
https://github.com/sunchang0124/dp_cgans,33
https://github.com/primitivefinance/pool-analytics,4
https://github.com/coqui-ai/TTS,34724
https://github.com/montoyamoraga/tiny-trainable-instruments,16
https://github.com/kobejean/lar,0
https://github.com/parallelwindfarms/uqfoam,6
https://github.com/Cloud-SPAN/metagenomics01-qc-assembly,0
https://github.com/FloderCC/Data_Impact_On_XAI,0
https://github.com/phinate/differentiable-analysis-examples,4
https://github.com/yoyololicon/eva,13
https://github.com/kach/nearley,3601
https://github.com/geoffxy/habitat,54
https://github.com/chrisbloecker/python-in-a-week-quiz,0
https://github.com/HoBeZwe/SphericalScattering.jl,19
https://github.com/jmaczan/xiexie-blog-template,0
https://github.com/swissictedu/ipa-template,49
https://github.com/ashdehghan/LSME,0
https://github.com/mathandmedlab/mirf2,0
https://github.com/Emmatassone/power-spectrum-classification,0
https://github.com/David-davidlxl/Lobsterpincer-Spectator-For-Win-RPi-Combo,6
https://github.com/ufcqxd-aulas/ed2-anotacoes,0
https://github.com/orbisgis/lczexplore,5
https://github.com/96asch/music-chart-visualization,0
https://github.com/JimLiuAtSJTU/ngp_chroma_project,0
https://github.com/tysam-code/hlb-CIFAR10,1218
https://github.com/petrobras/3W,326
https://github.com/openrsp/openrsp,16
https://github.com/ThaisMatos/majorization,0
https://github.com/SmirnGreg/diskchef_chemistry,6
https://github.com/neurodsp-tools/neurodsp,282
https://github.com/LeelaChessZero/lc0,2430
https://github.com/NLESC-JCER/cpp2wasm,22
https://github.com/belle2/basf2,35
https://github.com/labhdufba/redhbr,4
https://github.com/Khev/swarmalators,32
https://github.com/hifis-net/ansible-role-redis,3
https://github.com/idiap/zff_vad,18
https://github.com/amariucaitheodor/acquiring-linguistic-knowledge,1
https://github.com/12rambau/pypackage-skeleton,0
https://github.com/IBM/retrieval-table-augmentation,9
https://github.com/zoometh/itineRis,0
https://github.com/ifct2017/groups,0
https://github.com/pranav2724/covid-19-research-survey-dataset,0
https://github.com/openwashdata/openwashdata,0
https://github.com/ComPWA/ampform,11
https://github.com/CityRiverSpaces/CRiSp,0
https://github.com/Log-Severity-Level/multivocal-mapping-database,0
https://github.com/UNHSAILLab/sail-TTS,0
https://github.com/stamparm/maltrail,6472
https://github.com/kandula92/tensorflow,0
https://github.com/CommonWorkflowScheduler/Nextflow,0
https://github.com/RenanMoraesCardoso/Projeto_Final,0
https://github.com/MarilynKeller/aitviewer-skel,47
https://github.com/melihogutcen/transformers,0
https://github.com/rohit-listen2it/yoourtts_code,0
https://github.com/braingeneers/research-template,0
https://github.com/agat59/sahil6,0
https://github.com/future-proof-iot/middleware2022-femtocontainers,5
https://github.com/DeepLink-org/ParrotsDL-mmaction2,0
https://github.com/EVS-GIS/python-fct-data-preparation,1
https://github.com/logisim-evolution/logisim-evolution,4820
https://github.com/continualai/avalanche,1764
https://github.com/lasteine/RTK-GNSS_Refractometry_SWE,4
https://github.com/AyrtonB/Merit-Order-Effect,26
https://github.com/Tarang74/PrettyPrint,15
https://github.com/qiskit-community/qiskit-nature,301
https://github.com/GO-Eratosthenes/image_retrieval,0
https://github.com/MohsenKoohi/LaganLighter,2
https://github.com/datasense-gh/maia-chess,0
https://github.com/cornpip/mmaction2,0
https://github.com/KVSlab/VaMPy,15
https://github.com/AndrewIOM/thalloo,2
https://github.com/openda-association/pyopenda,1
https://github.com/Materials-Data-Science-and-Informatics/fair-python-cookiecutter-demo,1
https://github.com/mhucka/mhucka,0
https://github.com/jonaskohler/stereoeeg2speech,31
https://github.com/eonurk/sinkaf,66
https://github.com/giellalt/lang-som,2
https://github.com/KudryashevLab/TomoBEAR,27
https://github.com/lzx325/hf-diffusers,0
https://github.com/ElsevierSoftwareX/SOFTX-D-21-00030,1
https://github.com/sajastu/MentalTransformer,1
https://github.com/hrl-team/data_depression,3
https://github.com/b-cubed-eu/integrate-indicator-software,0
https://github.com/cthoyt/semantic-pydantic,4
https://github.com/lucydot/choochoo,7
https://github.com/ExObsSim/Rapoc-public,3
https://github.com/alpesh-parmar/drawio,0
https://github.com/KunPengRen/ibc-benchmark,0
https://github.com/Cloud-SPAN/aws-instances,0
https://github.com/ssdatalab/psfmachine,15
https://github.com/comses-education/cookiecutter-netlogo-osg,0
https://github.com/gnina/gnina,614
https://github.com/g-greenberg/myCmake,0
https://github.com/ICEI-PUC-Minas-PMV-SI/pmv-si-2022-2-e1-proj-web-t3-sos-web,1
https://github.com/RaymondCM/realsense_save_example,0
https://github.com/CarolinaPB/population-structural-var-calling-smoove,3
https://github.com/laserkelvin/astrochem_embedding,2
https://github.com/stilist/drjohndee.net,2
https://github.com/geospace-code/nc4fortran,38
https://github.com/niccogc/TransferEntropy,1
https://github.com/yishengWang18/super-resolution,1
https://github.com/UtrechtUniversity/ricgraph,24
https://github.com/LuigiaCristiano/jupyternots_training,0
https://github.com/dentonw/sspcpp,3
https://github.com/hapi-server/client-python,12
https://github.com/4estlaine/tensorgames.jl,22
https://github.com/janakan2466/predictive-analytics,1
https://github.com/caltechlibrary/handprint-joss-paper,0
https://github.com/stephanlphilips/mm_sim,0
https://github.com/sagemath/sagetrac-mirror,11
https://github.com/cytomining/pycytominer-transform,7
https://github.com/xomageimer/viterbi_mp,0
https://github.com/hegsrr/hegsrr-template,13
https://github.com/BlinkDL/RWKV-LM,12552
https://github.com/batmen-lab/batmen-lab.github.io,6
https://github.com/depaq-lab/depaq-lab.github.io,0
https://github.com/dmphillippo/multinma,34
https://github.com/pmelchior/scarlet,50
https://github.com/supaero-aircraft-design/FAST-GA,30
https://github.com/SnowEx/spicy-snow,16
https://github.com/h3abionet/genesis2,0
https://github.com/th-koeln-intia/intia-ergebnistagung,0
https://github.com/DCMLab/debussy_other_piano_pieces,0
https://github.com/hal177/json,0
https://github.com/oatanurakch/YOLOv5GUIQtThread,0
https://github.com/bsc-support-team/greasy,11
https://github.com/Mukidashi/InternImage,0
https://github.com/mikecovlee/parsergen,3
https://github.com/alicerunsonfedora/sniglet,7
https://github.com/janderson419/ferro,3
https://github.com/plateausteve/acjwebapp,4
https://github.com/shujialab/3d_endoscopy,1
https://github.com/mdskrzypczyk/linkscheduling,0
https://github.com/rockyzhoux/test,0
https://github.com/Frederico-F-Martins/D-Eagle,0
https://github.com/philip-brohan/Proxy_20CR,8
https://github.com/engyasin/Offline_MOT,11
https://github.com/epn-vespa/vespa-crism-helper-scripts,3
https://github.com/smsharma/eqnn-jax,20
https://github.com/zyhu-hu/E3SM_private,0
https://github.com/mwnam0221/Dashboard,0
https://github.com/damazz/hqca,3
https://github.com/staphopia/staphopia-sccmec,13
https://github.com/WildEyeConservation/TrapTagger,26
https://github.com/centre-for-humanities-computing/DDB_Tagger,1
https://github.com/seanpm2001/seanslifearchive_images_github,7
https://github.com/Whiffe/mmaction2_YF,7
https://github.com/QuantumPackage/qp2,69
https://github.com/tweber-ill/ill_mirror-gl,0
https://github.com/gatox/SH_Tully,0
https://github.com/asmaa-elsaeidy/qbn-smart-city-dataset,0
https://github.com/brucethemuce/compressiblemultiphaseinterfoam_marangoni,0
https://github.com/laserkelvin/umda,5
https://github.com/todag/dokuwiki-plugin-diagramsnet,0
https://github.com/scikit-hep/iminuit,283
https://github.com/diego-hayashi/fenics_topopt_foam,32
https://github.com/block-foundation/glossary,0
https://github.com/YihanWangAstro/Athena,1
https://github.com/mollyhardman/mollyhardman.github.io,0
https://github.com/THUDM/open_clip_pix2struct,5
https://github.com/abhiagarwal-17/Project_PIKA_GNC-ADCS,0
https://github.com/PedestrianDynamics/DL4PuDe,1
https://github.com/lfpy/lfpykernels,5
https://github.com/ymcui/Chinese-LLaMA-Alpaca-2,7071
https://github.com/hpqc-labs/ai_energies,10
https://github.com/st4sd/st4sd-examples,2
https://github.com/micapam/epic-formulae,0
https://github.com/group-theory/sus-tag,0
https://github.com/nzbri/msnz,0
https://github.com/JsutCheng/X-AnyLabeling,1
https://github.com/kuno/t81_558_deep_learning,0
https://github.com/LLNL/Umpire,318
https://github.com/ResearchObject/runcrate,4
https://github.com/adderbyte/GYM_XPLANE_ML,65
https://github.com/cocoa-hep/cocoa-hep,6
https://github.com/wiberlin/mc-crawler,4
https://github.com/Copper280z/SimpleFOC_HFI,11
https://github.com/tbrown122387/pfexamplesinr,2
https://github.com/yunguan-wang/SPROD,32
https://github.com/niker2001/markovjunior,0
https://github.com/nestordp/libinterfacesocket,0
https://github.com/gradvohl/tese-ft,21
https://github.com/danluke2/software_defined_customization,6
https://github.com/ika-rwth-aachen/docker-ros-ml-images,49
https://github.com/XiaoJake/OA-SLAM,36
https://github.com/singularityhub/shpc-guts,2
https://github.com/jaemin1626/Mada_Centernet-LocalAttention-,0
https://github.com/santosmota/2022_IEEE_TPWRS_Submission_Repository,1
https://github.com/ekera/qunundrum,3
https://github.com/MatthewThe/nf-core-quandenser,1
https://github.com/aspeddro/siconfir,14
https://github.com/wanname777/mmsegmentation,0
https://github.com/BenMaslen/ecopower,0
https://github.com/Living-with-machines/lwmdb,2
https://github.com/EdoardoCostantini/gspcr,1
https://github.com/steffanop/cbdgen-framework,3
https://github.com/nano-optics/mie,8
https://github.com/OHBA-analysis/osl,39
https://github.com/xcompact3d/incompact3d,148
https://github.com/facebookresearch/Kats,4912
https://github.com/seanpm2001/degoogled_android_phone_vm_research,14
https://github.com/lizziehv/snapshot-tla-proof,0
https://github.com/mattkjames7/libjupitermag,3
https://github.com/ofgulban/compoda,13
https://github.com/Electrum-app/Electrum,1
https://github.com/ragdata-vault/docker-php-template,1
https://github.com/IFB-ElixirFr/jupyterBook-demo,0
https://github.com/stella-project/stella-search,0
https://github.com/pyni/mmdetect_forme,0
https://github.com/msalvati1997/energy_meter,0
https://github.com/tcallister/autoregressive-bbh-inference,4
https://github.com/koeppl/high-order-lz77,1
https://github.com/ProGamerGov/captum-tutorials,0
https://github.com/bohrer-lab/ELM_WetlandLandunit_Perlmutter,2
https://github.com/louisbrulenaudet/balena,6
https://github.com/tombuurke/getcomgrf,1
https://github.com/SeisSCOPED/HPS,5
https://github.com/bkader/elvincds,4
https://github.com/NLeSC/guide,47
https://github.com/golangboy/yolov8-softnms,1
https://github.com/justwhit3/arsenalgear,14
https://github.com/Devspair-Team/.github,1
https://github.com/ayush05-16/Face-Mask-Detection,0
https://github.com/Pope-Red-Cross/fineTuningLlama,0
https://github.com/mtavast/gpt-experiences,0
https://github.com/gucky92/dreye,6
https://github.com/mrigankpawagi/EvalPlusPro,0
https://github.com/CDT-AIMLAC/pl_curves,0
https://github.com/edbennett/flycheck-ifort,0
https://github.com/HTR-United/htr-united-metadata-generator,2
https://github.com/hsbadr/bayesian,44
https://github.com/tillahoffmann/gptools,3
https://github.com/intu-labs/mps-lean,1
https://github.com/SCOREC/core,182
https://github.com/markcmiller86/hdf5stuff,1
https://github.com/zolabar/FEM,6
https://github.com/unifyai/ivy,14014
https://github.com/Inmoresentum/BasicTenFeaturesExtractor,0
https://github.com/qec-pages/qdistrnd,15
https://github.com/qiuboxiang/openmmlab,0
https://github.com/familyofficeorg/fixtures-library,0
https://github.com/sdam-au/edcs_etl,0
https://github.com/addictionlord/yolov3,1
https://github.com/WeiPhil/neural_lod,16
https://github.com/dansarie/socracked,7
https://github.com/nlesc-aaa2/ibverb-prototype,0
https://github.com/etaash/FAR-work-trial,0
https://github.com/medialab/geopolhist,7
https://github.com/qlvl/nephovis,4
https://github.com/younger-once/t81_558_deep_learning,0
https://github.com/NOAA-PSL/tropical_diagnostics,0
https://github.com/LBC-LNBio/PyMOL-KVFinder-web-Tools,1
https://github.com/mxgmn/WaveFunctionCollapse,23281
https://github.com/amberbiology/scribl,2
https://github.com/bkahlert/kommons-test,1
https://github.com/keces/tilburg-university-bsc.-csai-thesis,0
https://github.com/scikit-hep/decaylanguage,42
https://github.com/CSULA-Combustion-Lab/temperature-window-sensitivity,1
https://github.com/brentp/smoove,233
https://github.com/ropensci/predictNMB,10
https://github.com/ssdatalab/vetting,2
https://github.com/UM-ARM-Lab/pytorch_kinematics,428
https://github.com/ucb-cyarp/vitistelemetrydash,0
https://github.com/ceyron/machine-learning-and-simulation,853
https://github.com/Safe-DS/API-Editor,9
https://github.com/aarkue/rust4pm,9
https://github.com/openhwgroup/core-v-mcu,166
https://github.com/juliandehne/delab-trees,0
https://github.com/comnetshh/omnet-tdma,13
https://github.com/minoda-lab/universc,42
https://github.com/FoNDUE-HTR/FONDUE-FR-MSS-18,0
https://github.com/TEIC/ege-framework,1
https://github.com/AndyStudio/pyCCUS-public,1
https://github.com/BDALab/handwriting-features,10
https://github.com/fhidalgor/mutagenesis_visualization,15
https://github.com/AshrithSagar/EEG-Imagined-speech-recognition,9
https://github.com/Creative-AI-Studio/stable-diffusion,0
https://github.com/fastdev76372/uniswap-v2-core,0
https://github.com/Arpan-206/DevArmyKnife,4
https://github.com/facebookresearch/MetaCLIP,1207
https://github.com/fhswf/MLPro,12
https://github.com/conrad-strughold/TTS-3,0
https://github.com/InteractiveComputerGraphics/SPlisHSPlasH,1584
https://github.com/joaomh/ml-book,0
https://github.com/DCMLab/debussy_childrens_corner,0
https://github.com/ICEI-PUC-Minas-PMV-SI/pmv-si-2022-2-e2-proj-bpm-t4-openlibrary,4
https://github.com/arnerak/nerf-glasses,1
https://github.com/kajla-dhananjay/FixedPacketSolver,0
https://github.com/hiwotadese/nemo_infra,0
https://github.com/frederikschibelfeldt/so_csharp2,0
https://github.com/staphopia/staphopia-r,5
https://github.com/JonasFreireAlcantara/community-detection-research,2
https://github.com/eschnett/MPIconstants,0
https://github.com/JoselineVergara/DEMO,0
https://github.com/pdGruby/cloupy,8
https://github.com/INFORMSJoC/2022.0048,8
https://github.com/axel-osoft/sc-load4,0
https://github.com/pietropaolofrisoni/howtospinfoamamplitude,1
https://github.com/JuliaHealth/NeuroAnalyzer.jl,5
https://github.com/extratone/evernote,1
https://github.com/exanauts/Argos.jl,18
https://github.com/CQCL/pytket-benchmarking-store,0
https://github.com/EOSC-synergy/o3api,2
https://github.com/dtai-kg/MLSea-KGC,4
https://github.com/abbvie-external/torchunmix,0
https://github.com/IDEAL-Lab/shapley-value-independent-utility,5
https://github.com/Yunseong-Cho/QuantizedCoMPwithPerAntennaConstraint,6
https://github.com/abbylewis/BVR_Drawdown,0
https://github.com/marekninja/master-thesis,3
https://github.com/sbozzolo/kuibit,38
https://github.com/edgardeitor/TOMS,0
https://github.com/FEDMix/fedmix-viewer,0
https://github.com/gradhep/relaxed,24
https://github.com/mshamash/onepetri,13
https://github.com/liveinteract/adventure-stream,4
https://github.com/BIOP/ijp-kheops,13
https://github.com/MaromSv/Poison-Playground,1
https://github.com/explosion/spaCy,29865
https://github.com/UKPLab/naacl2024-fun,1
https://github.com/oarodriguez/isingchat,0
https://github.com/4daJKong/Cluster-analysis-in-BioColour-project,0
https://github.com/gkaguirrelab/gkamodeleye,35
https://github.com/ivis-at-bilkent/cytoscape.js-fcose,140
https://github.com/ChristopherAWolfe/WolfeBoughnerStull_AHB,0
https://github.com/motu-tool/mOTUs,146
https://github.com/heiandecongtou/Chinese-LLaMA-Alpaca-2,0
https://github.com/biomass-dev/biomass,26
https://github.com/nickledave/vak,0
https://github.com/Suvacco/StockPrime,0
https://github.com/thinklab-sjtu/thinkmatch,831
https://github.com/ShayanNaderi/PrecoolTool,0
https://github.com/murphymv/semEff,11
https://github.com/harcoinhy/harcoinhy.github.io,0
https://github.com/kodlabpenn/kodlab_mjbots_sdk,8
https://github.com/UCL-CCS/EasyVVUQ,87
https://github.com/bluebrain/neurots,36
https://github.com/cozygene/ehr_mrs_ucla,10
https://github.com/Darwinkel/bachelor-thesis-information-science,1
https://github.com/kaylai/VESIcal,27
https://github.com/troboto/maha,203
https://github.com/bytedance/Hammer,138
https://github.com/cryptimeleon/incentive-system,4
https://github.com/nvidia/cutlass,5516
https://github.com/StanfordBDHG/ImageSource,2
https://github.com/Nischalj10/InternImage,0
https://github.com/qianzmolloy/transformers,0
https://github.com/zbmed-semtec/relish-preprocessing,0
https://github.com/HeartbeatAI/Deform-CNN,10
https://github.com/theGreatHerrLebert/ionmob,10
